Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,IsPersonalBest,Race,Year,LapTimeSeconds
MAG,Haas F1 Team,66,0 days 00:01:37.778000,WET,10,2,FALSE,Monaco,2023,97.778
MAG,Haas F1 Team,67,0 days 00:01:40.088000,WET,11,2,FALSE,Monaco,2023,100.088
MAG,Haas F1 Team,68,0 days 00:01:43.925000,WET,12,2,FALSE,Monaco,2023,103.925
MAG,Haas F1 Team,69,0 days 00:01:39.407000,WET,13,2,FALSE,Monaco,2023,99.407
MAG,Haas F1 Team,70,0 days 00:01:41.853000,WET,14,2,FALSE,Monaco,2023,101.853
MAG,Haas F1 Team,71,,WET,15,2,FALSE,Monaco,2023,
DEV,AlphaTauri,1,0 days 00:01:33.449000,MEDIUM,1,1,FALSE,Monaco,2023,93.449
DEV,AlphaTauri,2,0 days 00:01:21.764000,MEDIUM,2,1,TRUE,Monaco,2023,81.764
DEV,AlphaTauri,3,0 days 00:01:20.580000,MEDIUM,3,1,TRUE,Monaco,2023,80.58
DEV,AlphaTauri,4,0 days 00:01:20.376000,MEDIUM,4,1,TRUE,Monaco,2023,80.376
DEV,AlphaTauri,5,0 days 00:01:19.790000,MEDIUM,5,1,TRUE,Monaco,2023,79.79
DEV,AlphaTauri,6,0 days 00:01:19.224000,MEDIUM,6,1,TRUE,Monaco,2023,79.224
DEV,AlphaTauri,7,0 days 00:01:19.038000,MEDIUM,7,1,TRUE,Monaco,2023,79.038
DEV,AlphaTauri,8,0 days 00:01:18.743000,MEDIUM,8,1,TRUE,Monaco,2023,78.743
DEV,AlphaTauri,9,0 days 00:01:19.454000,MEDIUM,9,1,FALSE,Monaco,2023,79.454
DEV,AlphaTauri,10,0 days 00:01:18.957000,MEDIUM,10,1,FALSE,Monaco,2023,78.957
DEV,AlphaTauri,11,0 days 00:01:19.070000,MEDIUM,11,1,FALSE,Monaco,2023,79.07
DEV,AlphaTauri,12,0 days 00:01:20.182000,MEDIUM,12,1,FALSE,Monaco,2023,80.182
DEV,AlphaTauri,13,0 days 00:01:19.419000,MEDIUM,13,1,FALSE,Monaco,2023,79.419
DEV,AlphaTauri,14,0 days 00:01:19.479000,MEDIUM,14,1,FALSE,Monaco,2023,79.479
DEV,AlphaTauri,15,0 days 00:01:19.081000,MEDIUM,15,1,FALSE,Monaco,2023,79.081
DEV,AlphaTauri,16,0 days 00:01:19.004000,MEDIUM,16,1,FALSE,Monaco,2023,79.004
DEV,AlphaTauri,17,0 days 00:01:19.182000,MEDIUM,17,1,FALSE,Monaco,2023,79.182
DEV,AlphaTauri,18,0 days 00:01:19.281000,MEDIUM,18,1,FALSE,Monaco,2023,79.281
DEV,AlphaTauri,19,0 days 00:01:19.234000,MEDIUM,19,1,FALSE,Monaco,2023,79.234
DEV,AlphaTauri,20,0 days 00:01:19.188000,MEDIUM,20,1,FALSE,Monaco,2023,79.188
DEV,AlphaTauri,21,0 days 00:01:19.398000,MEDIUM,21,1,FALSE,Monaco,2023,79.398
DEV,AlphaTauri,22,0 days 00:01:19.578000,MEDIUM,22,1,FALSE,Monaco,2023,79.578
DEV,AlphaTauri,23,0 days 00:01:19.699000,MEDIUM,23,1,FALSE,Monaco,2023,79.699
DEV,AlphaTauri,24,0 days 00:01:20.198000,MEDIUM,24,1,FALSE,Monaco,2023,80.198
DEV,AlphaTauri,25,0 days 00:01:20.132000,MEDIUM,25,1,FALSE,Monaco,2023,80.132
DEV,AlphaTauri,26,0 days 00:01:20.163000,MEDIUM,26,1,FALSE,Monaco,2023,80.163
DEV,AlphaTauri,27,0 days 00:01:20.154000,MEDIUM,27,1,FALSE,Monaco,2023,80.154
DEV,AlphaTauri,28,0 days 00:01:19.973000,MEDIUM,28,1,FALSE,Monaco,2023,79.973
DEV,AlphaTauri,29,0 days 00:01:20.009000,MEDIUM,29,1,FALSE,Monaco,2023,80.009
DEV,AlphaTauri,30,0 days 00:01:19.267000,MEDIUM,30,1,FALSE,Monaco,2023,79.267
DEV,AlphaTauri,31,0 days 00:01:19.067000,MEDIUM,31,1,FALSE,Monaco,2023,79.067
DEV,AlphaTauri,32,0 days 00:01:18.941000,MEDIUM,32,1,FALSE,Monaco,2023,78.941
DEV,AlphaTauri,33,0 days 00:01:19.071000,MEDIUM,33,1,FALSE,Monaco,2023,79.071
DEV,AlphaTauri,34,0 days 00:01:19.328000,MEDIUM,34,1,FALSE,Monaco,2023,79.328
DEV,AlphaTauri,35,0 days 00:01:20.911000,MEDIUM,35,1,FALSE,Monaco,2023,80.911
DEV,AlphaTauri,36,0 days 00:01:19.072000,MEDIUM,36,1,FALSE,Monaco,2023,79.072
DEV,AlphaTauri,37,0 days 00:01:19.096000,MEDIUM,37,1,FALSE,Monaco,2023,79.096
DEV,AlphaTauri,38,0 days 00:01:18.750000,MEDIUM,38,1,FALSE,Monaco,2023,78.75
DEV,AlphaTauri,39,0 days 00:01:20.380000,MEDIUM,39,1,FALSE,Monaco,2023,80.38
DEV,AlphaTauri,40,0 days 00:01:18.413000,MEDIUM,40,1,TRUE,Monaco,2023,78.413
DEV,AlphaTauri,41,0 days 00:01:18.207000,MEDIUM,41,1,TRUE,Monaco,2023,78.207
DEV,AlphaTauri,42,0 days 00:01:17.814000,MEDIUM,42,1,TRUE,Monaco,2023,77.814
DEV,AlphaTauri,43,0 days 00:01:17.561000,MEDIUM,43,1,TRUE,Monaco,2023,77.561
DEV,AlphaTauri,44,0 days 00:01:17.646000,MEDIUM,44,1,FALSE,Monaco,2023,77.646
DEV,AlphaTauri,45,0 days 00:01:17.746000,MEDIUM,45,1,FALSE,Monaco,2023,77.746
DEV,AlphaTauri,46,0 days 00:01:17.785000,MEDIUM,46,1,FALSE,Monaco,2023,77.785
DEV,AlphaTauri,47,0 days 00:01:17.579000,MEDIUM,47,1,FALSE,Monaco,2023,77.579
DEV,AlphaTauri,48,0 days 00:01:17.608000,MEDIUM,48,1,FALSE,Monaco,2023,77.608
DEV,AlphaTauri,49,0 days 00:01:18.016000,MEDIUM,49,1,FALSE,Monaco,2023,78.016
DEV,AlphaTauri,50,0 days 00:01:18.497000,MEDIUM,50,1,FALSE,Monaco,2023,78.497
DEV,AlphaTauri,51,0 days 00:01:24.546000,MEDIUM,51,1,FALSE,Monaco,2023,84.546
DEV,AlphaTauri,52,0 days 00:01:29.326000,MEDIUM,52,1,FALSE,Monaco,2023,89.326
DEV,AlphaTauri,53,0 days 00:01:58.795000,MEDIUM,53,1,FALSE,Monaco,2023,118.795
DEV,AlphaTauri,54,0 days 00:01:47.858000,INTERMEDIATE,1,2,FALSE,Monaco,2023,107.858
DEV,AlphaTauri,55,0 days 00:01:48.770000,INTERMEDIATE,2,2,FALSE,Monaco,2023,108.77
DEV,AlphaTauri,56,0 days 00:01:44.129000,INTERMEDIATE,3,2,FALSE,Monaco,2023,104.129
DEV,AlphaTauri,57,0 days 00:01:46.026000,INTERMEDIATE,4,2,FALSE,Monaco,2023,106.026
DEV,AlphaTauri,58,0 days 00:01:43.778000,INTERMEDIATE,5,2,FALSE,Monaco,2023,103.778
DEV,AlphaTauri,59,0 days 00:01:44.385000,INTERMEDIATE,6,2,FALSE,Monaco,2023,104.385
DEV,AlphaTauri,60,0 days 00:01:42.056000,INTERMEDIATE,7,2,FALSE,Monaco,2023,102.056
DEV,AlphaTauri,61,0 days 00:01:41.415000,INTERMEDIATE,8,2,FALSE,Monaco,2023,101.415
DEV,AlphaTauri,62,0 days 00:01:40.276000,INTERMEDIATE,9,2,FALSE,Monaco,2023,100.276
DEV,AlphaTauri,63,0 days 00:01:40.486000,INTERMEDIATE,10,2,FALSE,Monaco,2023,100.486
DEV,AlphaTauri,64,0 days 00:01:38.636000,INTERMEDIATE,11,2,FALSE,Monaco,2023,98.636
DEV,AlphaTauri,65,0 days 00:01:36.475000,INTERMEDIATE,12,2,FALSE,Monaco,2023,96.475
DEV,AlphaTauri,66,0 days 00:01:35.654000,INTERMEDIATE,13,2,FALSE,Monaco,2023,95.654
DEV,AlphaTauri,67,0 days 00:01:34.011000,INTERMEDIATE,14,2,FALSE,Monaco,2023,94.011
DEV,AlphaTauri,68,0 days 00:01:39.526000,INTERMEDIATE,15,2,FALSE,Monaco,2023,99.526
DEV,AlphaTauri,69,0 days 00:01:31.939000,INTERMEDIATE,16,2,FALSE,Monaco,2023,91.939
DEV,AlphaTauri,70,0 days 00:01:31.636000,INTERMEDIATE,17,2,FALSE,Monaco,2023,91.636
DEV,AlphaTauri,71,0 days 00:01:30.107000,INTERMEDIATE,18,2,FALSE,Monaco,2023,90.107
DEV,AlphaTauri,72,0 days 00:01:30.085000,INTERMEDIATE,19,2,FALSE,Monaco,2023,90.085
DEV,AlphaTauri,73,0 days 00:01:27.595000,INTERMEDIATE,20,2,FALSE,Monaco,2023,87.595
DEV,AlphaTauri,74,0 days 00:01:26.478000,INTERMEDIATE,21,2,FALSE,Monaco,2023,86.478
DEV,AlphaTauri,75,0 days 00:01:26.435000,INTERMEDIATE,22,2,FALSE,Monaco,2023,86.435
DEV,AlphaTauri,76,0 days 00:01:26.282000,INTERMEDIATE,23,2,FALSE,Monaco,2023,86.282
DEV,AlphaTauri,77,0 days 00:01:28.038000,INTERMEDIATE,24,2,FALSE,Monaco,2023,88.038
TSU,AlphaTauri,1,0 days 00:01:31.317000,MEDIUM,1,1,FALSE,Monaco,2023,91.317
TSU,AlphaTauri,2,0 days 00:01:21.288000,MEDIUM,2,1,TRUE,Monaco,2023,81.288
TSU,AlphaTauri,3,0 days 00:01:20.281000,MEDIUM,3,1,TRUE,Monaco,2023,80.281
TSU,AlphaTauri,4,0 days 00:01:20.032000,MEDIUM,4,1,TRUE,Monaco,2023,80.032
TSU,AlphaTauri,5,0 days 00:01:19.296000,MEDIUM,5,1,TRUE,Monaco,2023,79.296
TSU,AlphaTauri,6,0 days 00:01:18.730000,MEDIUM,6,1,TRUE,Monaco,2023,78.73
TSU,AlphaTauri,7,0 days 00:01:18.712000,MEDIUM,7,1,TRUE,Monaco,2023,78.712
TSU,AlphaTauri,8,0 days 00:01:18.951000,MEDIUM,8,1,FALSE,Monaco,2023,78.951
TSU,AlphaTauri,9,0 days 00:01:18.859000,MEDIUM,9,1,FALSE,Monaco,2023,78.859
TSU,AlphaTauri,10,0 days 00:01:18.697000,MEDIUM,10,1,TRUE,Monaco,2023,78.697
TSU,AlphaTauri,11,0 days 00:01:19.297000,MEDIUM,11,1,FALSE,Monaco,2023,79.297
TSU,AlphaTauri,12,0 days 00:01:19.627000,MEDIUM,12,1,FALSE,Monaco,2023,79.627
TSU,AlphaTauri,13,0 days 00:01:18.800000,MEDIUM,13,1,FALSE,Monaco,2023,78.8
TSU,AlphaTauri,14,0 days 00:01:18.481000,MEDIUM,14,1,TRUE,Monaco,2023,78.481
TSU,AlphaTauri,15,0 days 00:01:18.439000,MEDIUM,15,1,TRUE,Monaco,2023,78.439
TSU,AlphaTauri,16,0 days 00:01:18.246000,MEDIUM,16,1,TRUE,Monaco,2023,78.246
TSU,AlphaTauri,17,0 days 00:01:18.368000,MEDIUM,17,1,FALSE,Monaco,2023,78.368
TSU,AlphaTauri,18,0 days 00:01:19.026000,MEDIUM,18,1,FALSE,Monaco,2023,79.026
TSU,AlphaTauri,19,0 days 00:01:18.567000,MEDIUM,19,1,FALSE,Monaco,2023,78.567
TSU,AlphaTauri,20,0 days 00:01:19.131000,MEDIUM,20,1,FALSE,Monaco,2023,79.131
TSU,AlphaTauri,21,0 days 00:01:19.260000,MEDIUM,21,1,FALSE,Monaco,2023,79.26
TSU,AlphaTauri,22,0 days 00:01:19.152000,MEDIUM,22,1,FALSE,Monaco,2023,79.152
TSU,AlphaTauri,23,0 days 00:01:19.239000,MEDIUM,23,1,FALSE,Monaco,2023,79.239
TSU,AlphaTauri,24,0 days 00:01:19.314000,MEDIUM,24,1,FALSE,Monaco,2023,79.314
TSU,AlphaTauri,25,0 days 00:01:19.335000,MEDIUM,25,1,FALSE,Monaco,2023,79.335
TSU,AlphaTauri,26,0 days 00:01:19.272000,MEDIUM,26,1,FALSE,Monaco,2023,79.272
TSU,AlphaTauri,27,0 days 00:01:18.465000,MEDIUM,27,1,FALSE,Monaco,2023,78.465
TSU,AlphaTauri,28,0 days 00:01:18.369000,MEDIUM,28,1,FALSE,Monaco,2023,78.369
TSU,AlphaTauri,29,0 days 00:01:18.200000,MEDIUM,29,1,TRUE,Monaco,2023,78.2
TSU,AlphaTauri,30,0 days 00:01:18.335000,MEDIUM,30,1,FALSE,Monaco,2023,78.335
TSU,AlphaTauri,31,0 days 00:01:18.463000,MEDIUM,31,1,FALSE,Monaco,2023,78.463
TSU,AlphaTauri,32,0 days 00:01:18.519000,MEDIUM,32,1,FALSE,Monaco,2023,78.519
TSU,AlphaTauri,33,0 days 00:01:18.457000,MEDIUM,33,1,FALSE,Monaco,2023,78.457
TSU,AlphaTauri,34,0 days 00:01:18.039000,MEDIUM,34,1,TRUE,Monaco,2023,78.039
TSU,AlphaTauri,35,0 days 00:01:17.750000,MEDIUM,35,1,TRUE,Monaco,2023,77.75
TSU,AlphaTauri,36,0 days 00:01:17.680000,MEDIUM,36,1,TRUE,Monaco,2023,77.68
TSU,AlphaTauri,37,0 days 00:01:17.992000,MEDIUM,37,1,FALSE,Monaco,2023,77.992
TSU,AlphaTauri,38,0 days 00:01:18.195000,MEDIUM,38,1,FALSE,Monaco,2023,78.195
TSU,AlphaTauri,39,0 days 00:01:18.338000,MEDIUM,39,1,FALSE,Monaco,2023,78.338
TSU,AlphaTauri,40,0 days 00:01:18.328000,MEDIUM,40,1,FALSE,Monaco,2023,78.328
TSU,AlphaTauri,41,0 days 00:01:18.074000,MEDIUM,41,1,FALSE,Monaco,2023,78.074
TSU,AlphaTauri,42,0 days 00:01:18.189000,MEDIUM,42,1,FALSE,Monaco,2023,78.189
TSU,AlphaTauri,43,0 days 00:01:18.046000,MEDIUM,43,1,FALSE,Monaco,2023,78.046
TSU,AlphaTauri,44,0 days 00:01:18,MEDIUM,44,1,FALSE,Monaco,2023,78
TSU,AlphaTauri,45,0 days 00:01:17.879000,MEDIUM,45,1,FALSE,Monaco,2023,77.879
TSU,AlphaTauri,46,0 days 00:01:17.956000,MEDIUM,46,1,FALSE,Monaco,2023,77.956
TSU,AlphaTauri,47,0 days 00:01:18.169000,MEDIUM,47,1,FALSE,Monaco,2023,78.169
TSU,AlphaTauri,48,0 days 00:01:18.098000,MEDIUM,48,1,FALSE,Monaco,2023,78.098
TSU,AlphaTauri,49,0 days 00:01:18.320000,MEDIUM,49,1,FALSE,Monaco,2023,78.32
TSU,AlphaTauri,50,0 days 00:01:18.640000,MEDIUM,50,1,FALSE,Monaco,2023,78.64
TSU,AlphaTauri,51,0 days 00:01:23.804000,MEDIUM,51,1,FALSE,Monaco,2023,83.804
TSU,AlphaTauri,52,0 days 00:01:32.268000,MEDIUM,52,1,FALSE,Monaco,2023,92.268
TSU,AlphaTauri,53,0 days 00:02:05.687000,MEDIUM,53,1,FALSE,Monaco,2023,125.687
TSU,AlphaTauri,54,0 days 00:01:41.010000,INTERMEDIATE,1,2,FALSE,Monaco,2023,101.01
TSU,AlphaTauri,55,0 days 00:01:41.834000,INTERMEDIATE,2,2,FALSE,Monaco,2023,101.834
TSU,AlphaTauri,56,0 days 00:01:42.479000,INTERMEDIATE,3,2,FALSE,Monaco,2023,102.479
TSU,AlphaTauri,57,0 days 00:01:42.945000,INTERMEDIATE,4,2,FALSE,Monaco,2023,102.945
TSU,AlphaTauri,58,0 days 00:01:45.898000,INTERMEDIATE,5,2,FALSE,Monaco,2023,105.898
TSU,AlphaTauri,59,0 days 00:01:42.608000,INTERMEDIATE,6,2,FALSE,Monaco,2023,102.608
TSU,AlphaTauri,60,0 days 00:01:43.593000,INTERMEDIATE,7,2,FALSE,Monaco,2023,103.593
TSU,AlphaTauri,61,0 days 00:01:42.234000,INTERMEDIATE,8,2,FALSE,Monaco,2023,102.234
TSU,AlphaTauri,62,0 days 00:01:40.840000,INTERMEDIATE,9,2,FALSE,Monaco,2023,100.84
TSU,AlphaTauri,63,0 days 00:01:39.932000,INTERMEDIATE,10,2,FALSE,Monaco,2023,99.932
TSU,AlphaTauri,64,0 days 00:01:43.104000,INTERMEDIATE,11,2,FALSE,Monaco,2023,103.104
TSU,AlphaTauri,65,0 days 00:01:38.497000,INTERMEDIATE,12,2,FALSE,Monaco,2023,98.497
TSU,AlphaTauri,66,0 days 00:01:37.427000,INTERMEDIATE,13,2,FALSE,Monaco,2023,97.427
TSU,AlphaTauri,67,0 days 00:01:37.623000,INTERMEDIATE,14,2,FALSE,Monaco,2023,97.623
TSU,AlphaTauri,68,0 days 00:02:17.012000,INTERMEDIATE,15,2,FALSE,Monaco,2023,137.012
TSU,AlphaTauri,69,0 days 00:01:40.440000,INTERMEDIATE,16,2,FALSE,Monaco,2023,100.44
TSU,AlphaTauri,70,0 days 00:01:33.923000,INTERMEDIATE,17,2,FALSE,Monaco,2023,93.923
TSU,AlphaTauri,71,0 days 00:01:31.757000,INTERMEDIATE,18,2,FALSE,Monaco,2023,91.757
TSU,AlphaTauri,72,0 days 00:01:29.958000,INTERMEDIATE,19,2,FALSE,Monaco,2023,89.958
TSU,AlphaTauri,73,0 days 00:01:28.138000,INTERMEDIATE,20,2,FALSE,Monaco,2023,88.138
TSU,AlphaTauri,74,0 days 00:01:28.759000,INTERMEDIATE,21,2,FALSE,Monaco,2023,88.759
TSU,AlphaTauri,75,0 days 00:01:27.332000,INTERMEDIATE,22,2,FALSE,Monaco,2023,87.332
TSU,AlphaTauri,76,0 days 00:01:34.205000,INTERMEDIATE,23,2,FALSE,Monaco,2023,94.205
ALB,Williams,1,0 days 00:01:34.616000,MEDIUM,1,1,FALSE,Monaco,2023,94.616
ALB,Williams,2,0 days 00:01:20.977000,MEDIUM,2,1,TRUE,Monaco,2023,80.977
ALB,Williams,3,0 days 00:01:20.703000,MEDIUM,3,1,TRUE,Monaco,2023,80.703
ALB,Williams,4,0 days 00:01:20.276000,MEDIUM,4,1,TRUE,Monaco,2023,80.276
ALB,Williams,5,0 days 00:01:19.967000,MEDIUM,5,1,TRUE,Monaco,2023,79.967
ALB,Williams,6,0 days 00:01:19.165000,MEDIUM,6,1,TRUE,Monaco,2023,79.165
ALB,Williams,7,0 days 00:01:19.055000,MEDIUM,7,1,TRUE,Monaco,2023,79.055
ALB,Williams,8,0 days 00:01:18.796000,MEDIUM,8,1,TRUE,Monaco,2023,78.796
ALB,Williams,9,0 days 00:01:19.293000,MEDIUM,9,1,FALSE,Monaco,2023,79.293
ALB,Williams,10,0 days 00:01:19.338000,MEDIUM,10,1,FALSE,Monaco,2023,79.338
ALB,Williams,11,0 days 00:01:19.278000,MEDIUM,11,1,FALSE,Monaco,2023,79.278
ALB,Williams,12,0 days 00:01:20.310000,MEDIUM,12,1,FALSE,Monaco,2023,80.31
ALB,Williams,13,0 days 00:01:19.885000,MEDIUM,13,1,FALSE,Monaco,2023,79.885
ALB,Williams,14,0 days 00:01:20.259000,MEDIUM,14,1,FALSE,Monaco,2023,80.259
ALB,Williams,15,0 days 00:01:20.892000,MEDIUM,15,1,FALSE,Monaco,2023,80.892
ALB,Williams,16,0 days 00:01:20.443000,MEDIUM,16,1,FALSE,Monaco,2023,80.443
ALB,Williams,17,0 days 00:01:20.624000,MEDIUM,17,1,FALSE,Monaco,2023,80.624
ALB,Williams,18,0 days 00:01:38.414000,MEDIUM,18,1,FALSE,Monaco,2023,98.414
ALB,Williams,19,0 days 00:01:23.193000,HARD,1,2,FALSE,Monaco,2023,83.193
ALB,Williams,20,0 days 00:01:18.470000,HARD,2,2,TRUE,Monaco,2023,78.47
ALB,Williams,21,0 days 00:01:17.131000,HARD,3,2,TRUE,Monaco,2023,77.131
ALB,Williams,22,0 days 00:01:17.105000,HARD,4,2,TRUE,Monaco,2023,77.105
ALB,Williams,23,0 days 00:01:17.064000,HARD,5,2,TRUE,Monaco,2023,77.064
ALB,Williams,24,0 days 00:01:16.672000,HARD,6,2,TRUE,Monaco,2023,76.672
ALB,Williams,25,0 days 00:01:16.793000,HARD,7,2,FALSE,Monaco,2023,76.793
ALB,Williams,26,0 days 00:01:16.962000,HARD,8,2,FALSE,Monaco,2023,76.962
ALB,Williams,27,0 days 00:01:17.360000,HARD,9,2,FALSE,Monaco,2023,77.36
ALB,Williams,28,0 days 00:01:18.528000,HARD,10,2,FALSE,Monaco,2023,78.528
ALB,Williams,29,0 days 00:01:18.952000,HARD,11,2,FALSE,Monaco,2023,78.952
ALB,Williams,30,0 days 00:01:19.457000,HARD,12,2,FALSE,Monaco,2023,79.457
ALB,Williams,31,0 days 00:01:19.152000,HARD,13,2,FALSE,Monaco,2023,79.152
ALB,Williams,32,0 days 00:01:19.589000,HARD,14,2,FALSE,Monaco,2023,79.589
ALB,Williams,33,0 days 00:01:21.559000,HARD,15,2,FALSE,Monaco,2023,81.559
ALB,Williams,34,0 days 00:01:20.731000,HARD,16,2,FALSE,Monaco,2023,80.731
ALB,Williams,35,0 days 00:01:18.619000,HARD,17,2,FALSE,Monaco,2023,78.619
ALB,Williams,36,0 days 00:01:18.804000,HARD,18,2,FALSE,Monaco,2023,78.804
ALB,Williams,37,0 days 00:01:19.143000,HARD,19,2,FALSE,Monaco,2023,79.143
ALB,Williams,38,0 days 00:01:18.633000,HARD,20,2,FALSE,Monaco,2023,78.633
ALB,Williams,39,0 days 00:01:18.774000,HARD,21,2,FALSE,Monaco,2023,78.774
ALB,Williams,40,0 days 00:01:18.476000,HARD,22,2,FALSE,Monaco,2023,78.476
ALB,Williams,41,0 days 00:01:18.825000,HARD,23,2,FALSE,Monaco,2023,78.825
ALB,Williams,42,0 days 00:01:18.930000,HARD,24,2,FALSE,Monaco,2023,78.93
ALB,Williams,43,0 days 00:01:18.486000,HARD,25,2,FALSE,Monaco,2023,78.486
ALB,Williams,44,0 days 00:01:18.767000,HARD,26,2,FALSE,Monaco,2023,78.767
ALB,Williams,45,0 days 00:01:18.829000,HARD,27,2,FALSE,Monaco,2023,78.829
ALB,Williams,46,0 days 00:01:18.900000,HARD,28,2,FALSE,Monaco,2023,78.9
ALB,Williams,47,0 days 00:01:18.528000,HARD,29,2,FALSE,Monaco,2023,78.528
ALB,Williams,48,0 days 00:01:18.882000,HARD,30,2,FALSE,Monaco,2023,78.882
ALB,Williams,49,0 days 00:01:20.597000,HARD,31,2,FALSE,Monaco,2023,80.597
ALB,Williams,50,0 days 00:01:20.166000,HARD,32,2,FALSE,Monaco,2023,80.166
ALB,Williams,51,0 days 00:01:29.941000,HARD,33,2,FALSE,Monaco,2023,89.941
ALB,Williams,52,0 days 00:01:55.852000,HARD,34,2,FALSE,Monaco,2023,115.852
ALB,Williams,53,0 days 00:01:36.281000,INTERMEDIATE,1,3,FALSE,Monaco,2023,96.281
ALB,Williams,54,0 days 00:01:38.297000,INTERMEDIATE,2,3,FALSE,Monaco,2023,98.297
ALB,Williams,55,0 days 00:01:45.721000,INTERMEDIATE,3,3,FALSE,Monaco,2023,105.721
ALB,Williams,56,0 days 00:01:44.909000,INTERMEDIATE,4,3,FALSE,Monaco,2023,104.909
ALB,Williams,57,0 days 00:01:42.200000,INTERMEDIATE,5,3,FALSE,Monaco,2023,102.2
ALB,Williams,58,0 days 00:01:46.101000,INTERMEDIATE,6,3,FALSE,Monaco,2023,106.101
ALB,Williams,59,0 days 00:01:43.133000,INTERMEDIATE,7,3,FALSE,Monaco,2023,103.133
ALB,Williams,60,0 days 00:01:55.401000,INTERMEDIATE,8,3,FALSE,Monaco,2023,115.401
ALB,Williams,61,0 days 00:01:41.209000,INTERMEDIATE,9,3,FALSE,Monaco,2023,101.209
ALB,Williams,62,0 days 00:01:39.897000,INTERMEDIATE,10,3,FALSE,Monaco,2023,99.897
ALB,Williams,63,0 days 00:01:38.649000,INTERMEDIATE,11,3,FALSE,Monaco,2023,98.649
ALB,Williams,64,0 days 00:01:37.428000,INTERMEDIATE,12,3,FALSE,Monaco,2023,97.428
ALB,Williams,65,0 days 00:01:35.420000,INTERMEDIATE,13,3,FALSE,Monaco,2023,95.42
ALB,Williams,66,0 days 00:01:34.016000,INTERMEDIATE,14,3,FALSE,Monaco,2023,94.016
ALB,Williams,67,0 days 00:01:33.223000,INTERMEDIATE,15,3,FALSE,Monaco,2023,93.223
ALB,Williams,68,0 days 00:01:33.322000,INTERMEDIATE,16,3,FALSE,Monaco,2023,93.322
ALB,Williams,69,0 days 00:01:34.087000,INTERMEDIATE,17,3,FALSE,Monaco,2023,94.087
ALB,Williams,70,0 days 00:01:30.630000,INTERMEDIATE,18,3,FALSE,Monaco,2023,90.63
ALB,Williams,71,0 days 00:01:29.729000,INTERMEDIATE,19,3,FALSE,Monaco,2023,89.729
ALB,Williams,72,0 days 00:01:29.217000,INTERMEDIATE,20,3,FALSE,Monaco,2023,89.217
ALB,Williams,73,0 days 00:01:32.141000,INTERMEDIATE,21,3,FALSE,Monaco,2023,92.141
ALB,Williams,74,0 days 00:01:28.241000,INTERMEDIATE,22,3,FALSE,Monaco,2023,88.241
ALB,Williams,75,0 days 00:01:27.197000,INTERMEDIATE,23,3,FALSE,Monaco,2023,87.197
ALB,Williams,76,0 days 00:01:26.764000,INTERMEDIATE,24,3,FALSE,Monaco,2023,86.764
ALB,Williams,77,0 days 00:01:27.816000,INTERMEDIATE,25,3,FALSE,Monaco,2023,87.816
ZHO,Alfa Romeo,1,0 days 00:01:58.785000,SOFT,1,1,FALSE,Monaco,2023,118.785
ZHO,Alfa Romeo,2,0 days 00:01:20.757000,HARD,1,2,FALSE,Monaco,2023,80.757
ZHO,Alfa Romeo,3,0 days 00:01:17.003000,HARD,2,2,TRUE,Monaco,2023,77.003
ZHO,Alfa Romeo,4,0 days 00:01:16.946000,HARD,3,2,TRUE,Monaco,2023,76.946
ZHO,Alfa Romeo,5,0 days 00:01:16.926000,HARD,4,2,TRUE,Monaco,2023,76.926
ZHO,Alfa Romeo,6,0 days 00:01:17.205000,HARD,5,2,FALSE,Monaco,2023,77.205
ZHO,Alfa Romeo,7,0 days 00:01:17.408000,HARD,6,2,FALSE,Monaco,2023,77.408
ZHO,Alfa Romeo,8,0 days 00:01:17.254000,HARD,7,2,FALSE,Monaco,2023,77.254
ZHO,Alfa Romeo,9,0 days 00:01:17.523000,HARD,8,2,FALSE,Monaco,2023,77.523
ZHO,Alfa Romeo,10,0 days 00:01:18.449000,HARD,9,2,FALSE,Monaco,2023,78.449
ZHO,Alfa Romeo,11,0 days 00:01:19.602000,HARD,10,2,FALSE,Monaco,2023,79.602
ZHO,Alfa Romeo,12,0 days 00:01:20.319000,HARD,11,2,FALSE,Monaco,2023,80.319
ZHO,Alfa Romeo,13,0 days 00:01:20.561000,HARD,12,2,FALSE,Monaco,2023,80.561
ZHO,Alfa Romeo,14,0 days 00:01:20.653000,HARD,13,2,FALSE,Monaco,2023,80.653
ZHO,Alfa Romeo,15,0 days 00:01:20.398000,HARD,14,2,FALSE,Monaco,2023,80.398
ZHO,Alfa Romeo,16,0 days 00:01:20.727000,HARD,15,2,FALSE,Monaco,2023,80.727
ZHO,Alfa Romeo,17,0 days 00:01:20.669000,HARD,16,2,FALSE,Monaco,2023,80.669
ZHO,Alfa Romeo,18,0 days 00:01:21.524000,HARD,17,2,FALSE,Monaco,2023,81.524
ZHO,Alfa Romeo,19,0 days 00:01:22.387000,HARD,18,2,FALSE,Monaco,2023,82.387
ZHO,Alfa Romeo,20,0 days 00:01:20.574000,HARD,19,2,FALSE,Monaco,2023,80.574
ZHO,Alfa Romeo,21,0 days 00:01:18.245000,HARD,20,2,FALSE,Monaco,2023,78.245
ZHO,Alfa Romeo,22,0 days 00:01:17.588000,HARD,21,2,FALSE,Monaco,2023,77.588
